RecordId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version,location_key,lat,lon
1117,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,Government of Vietnam (North V,"FUNCINPEC, KPNLF, KR",NULL,NULL,2,NULL,1984,1,1,4,04/30/67,3,12/30/78,2,0,NULL,NULL,811,816,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1118,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,Government of Vietnam (North V,"FUNCINPEC, KPNLF, KR",NULL,NULL,2,NULL,1985,1,1,4,04/30/67,3,12/30/78,2,0,NULL,NULL,811,816,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1119,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,Government of Vietnam (North V,"FUNCINPEC, KPNLF, KR",NULL,NULL,2,NULL,1986,1,1,4,04/30/67,3,12/30/78,2,0,NULL,NULL,811,816,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1120,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,Government of Vietnam (North V,"FUNCINPEC, KPNLF, KR",NULL,NULL,2,NULL,1987,1,1,4,04/30/67,3,12/30/78,2,0,NULL,NULL,811,816,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1121,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,Government of Vietnam (North V,"FUNCINPEC, KPNLF, KR",NULL,NULL,2,NULL,1988,1,1,4,04/30/67,3,12/30/78,2,0,NULL,NULL,811,816,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1122,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,Government of Vietnam (North V,"FUNCINPEC, KPNLF, KR",NULL,NULL,2,NULL,1989,1,1,4,04/30/67,3,12/30/78,2,0,NULL,NULL,811,816,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1123,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,"FUNCINPEC, KPNLF, KR",NULL,NULL,2,NULL,1990,1,1,3,04/30/67,3,12/30/78,2,0,NULL,NULL,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1124,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,"FUNCINPEC, KPNLF, KR",NULL,NULL,2,NULL,1991,1,1,3,04/30/67,3,12/30/78,2,0,NULL,NULL,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1125,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,KR,1112,NULL,2,NULL,1992,1,1,3,04/30/67,3,12/30/78,2,0,NULL,NULL,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1126,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,KR,1112,NULL,2,NULL,1993,1,1,3,04/30/67,3,12/30/78,2,0,NULL,NULL,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1127,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,KR,1112,NULL,2,NULL,1994,1,1,3,04/30/67,3,12/30/78,2,0,NULL,NULL,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1128,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,KR,1112,NULL,2,NULL,1995,1,1,3,04/30/67,3,12/30/78,2,0,NULL,NULL,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1129,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,KR,1112,NULL,2,NULL,1996,1,1,3,04/30/67,3,12/30/78,2,0,NULL,NULL,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1130,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,"FUNCINPEC, KR",NULL,NULL,2,NULL,1997,1,1,3,04/30/67,3,12/30/78,2,0,NULL,NULL,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1131,1-103,Cambodia (Kampuchea),Government of Cambodia (Kampuc,NULL,KR,1112,NULL,2,NULL,1998,1,1,3,04/30/67,3,12/30/78,2,1,10/26/98,1,811,NULL,NULL,NULL,811,3,04/01/14,Cambodia (Kampuchea),12.570423,104.8139114
1132,1-104,"Egypt, Israel",Government of Egypt,NULL,Government of Israel,666,NULL,1,Suez/Sinai,1967,2,1,2,06/05/67,1,06/05/67,1,1,06/10/67,1,651,NULL,666,NULL,NULL,2,04/01/14,Egypt,26.756104,29.86229706
1133,1-104,"Egypt, Israel",Government of Egypt,NULL,Government of Israel,666,NULL,1,Suez/Sinai,1969,1,1,2,06/05/67,1,03/06/69,1,0,NULL,NULL,651,NULL,666,NULL,NULL,2,04/01/14,Egypt,26.756104,29.86229706
1134,1-104,"Egypt, Israel",Government of Egypt,NULL,Government of Israel,666,NULL,1,Suez/Sinai,1970,1,1,2,06/05/67,1,03/06/69,1,1,08/07/70,1,651,NULL,666,NULL,NULL,2,04/01/14,Egypt,26.756104,29.86229706
1135,1-104,"Egypt, Israel",Government of Egypt,NULL,Government of Israel,666,NULL,1,Suez/Sinai,1973,2,1,2,06/05/67,1,10/06/73,1,1,10/24/73,1,651,NULL,666,NULL,NULL,2,04/01/14,Egypt,26.756104,29.86229706
1136,1-105,"Israel, Jordan",Government of Israel,NULL,Government of Jordan,663,NULL,1,West Bank,1967,2,1,2,06/05/67,1,06/05/67,1,1,06/10/67,1,666,NULL,663,NULL,NULL,2,04/01/14,Israel,31.814194,34.75337219
1137,1-106,"Israel, Syria",Government of Israel,NULL,Government of Syria,652,NULL,1,Golan Heights,1967,2,1,2,06/05/67,1,06/05/67,1,1,06/10/67,1,666,NULL,652,NULL,NULL,2,04/01/14,Israel,31.814194,34.75337219
1138,1-106,"Israel, Syria",Government of Israel,NULL,Government of Syria,652,NULL,1,Golan Heights,1973,2,1,2,06/05/67,1,10/06/73,1,1,10/24/73,1,666,NULL,652,NULL,NULL,2,04/01/14,Israel,31.814194,34.75337219
1139,1-107,Nigeria,Government of Nigeria,NULL,Republic of Biafra,1308,NULL,1,Biafra,1967,2,1,3,07/06/67,2,07/06/67,2,0,NULL,NULL,475,NULL,NULL,NULL,475,4,04/01/14,Nigeria,9.5595055,8.077880859
1140,1-107,Nigeria,Government of Nigeria,NULL,Republic of Biafra,1308,NULL,1,Biafra,1968,2,1,3,07/06/67,2,07/06/67,2,0,NULL,NULL,475,NULL,NULL,NULL,475,4,04/01/14,Nigeria,9.5595055,8.077880859
1141,1-107,Nigeria,Government of Nigeria,NULL,Republic of Biafra,1308,NULL,1,Biafra,1969,2,1,3,07/06/67,2,07/06/67,2,0,NULL,NULL,475,NULL,NULL,NULL,475,4,04/01/14,Nigeria,9.5595055,8.077880859
1142,1-107,Nigeria,Government of Nigeria,NULL,Republic of Biafra,1308,NULL,1,Biafra,1970,2,1,3,07/06/67,2,07/06/67,2,1,01/12/70,1,475,NULL,NULL,NULL,475,4,04/01/14,Nigeria,9.5595055,8.077880859
1143,1-108,"China, Myanmar (Burma)",Government of China,NULL,Government of Myanmar (Burma),775,NULL,1,Common Border,1969,1,0,2,02/28/69,4,02/28/69,4,1,12/31/69,5,710,NULL,775,NULL,NULL,3,04/01/14,China,36.553085,103.9754333
1144,1-109,"China, Russia (Soviet Union)",Government of China,NULL,Government of Russia (Soviet U,365,NULL,1,Ussuri river,1969,1,0,2,03/02/69,1,03/02/69,1,1,12/31/69,5,710,NULL,365,NULL,NULL,3,04/01/14,China,36.553085,103.9754333
1145,1-110,"El Salvador, Honduras",Government of El Salvador,NULL,Government of Honduras,91,NULL,1,Common Border,1969,2,1,2,07/03/69,2,07/03/69,2,1,07/18/69,1,92,NULL,91,NULL,NULL,5,04/01/14,El Salvador,13.671637,-88.8636322
1146,1-111,Guinea,Government of Guinea,NULL,RFDG,1309,NULL,2,NULL,2000,1,0,3,09/01/00,1,09/17/00,1,0,NULL,NULL,438,NULL,NULL,NULL,438,4,04/01/14,Guinea,10.429302,-10.9895496
1147,1-111,Guinea,Government of Guinea,NULL,RFDG,1309,NULL,2,NULL,2001,1,0,3,09/01/00,1,09/17/00,1,1,07/19/01,1,438,NULL,NULL,NULL,438,4,04/01/14,Guinea,10.429302,-10.9895496
1148,1-112,Philippines,Government of Philippines,NULL,MIM,1116,NULL,1,Mindanao,1970,1,0,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1149,1-112,Philippines,Government of Philippines,NULL,MIM,1116,NULL,1,Mindanao,1971,1,0,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1150,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1972,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1151,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1973,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1152,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1974,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1153,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1975,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1154,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1976,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1155,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1977,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1156,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1978,2,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1157,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1979,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1158,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1980,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1159,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1981,2,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1160,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1982,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1161,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1983,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1162,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1984,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1163,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1985,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1164,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1986,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1165,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1987,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1166,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1988,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1167,1-112,Philippines,Government of Philippines,NULL,MNLF,1117,NULL,1,Mindanao,1989,1,1,3,08/20/70,1,08/20/70,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1168,1-112,Philippines,Government of Philippines,NULL,"MILF, MNLF",NULL,NULL,1,Mindanao,1990,1,1,3,08/20/70,1,08/20/70,1,1,12/31/90,5,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1169,1-112,Philippines,Government of Philippines,NULL,"ASG, MNLF",NULL,NULL,1,Mindanao,1993,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1170,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,1994,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1171,1-112,Philippines,Government of Philippines,NULL,ASG,1119,NULL,1,Mindanao,1995,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1172,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,1996,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1173,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,1997,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1174,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,1998,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1175,1-112,Philippines,Government of Philippines,NULL,MILF,1118,NULL,1,Mindanao,1999,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1176,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,2000,2,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1177,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF, MNLF - NM",NULL,NULL,1,Mindanao,2001,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1178,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF, MNLF - NM",NULL,NULL,1,Mindanao,2002,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1179,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,2003,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1180,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,2004,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1181,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,2005,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1182,1-112,Philippines,Government of Philippines,NULL,ASG,1119,NULL,1,Mindanao,2006,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1183,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF, MNLF - HM",NULL,NULL,1,Mindanao,2007,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1184,1-112,Philippines,Government of Philippines,NULL,MILF,1118,NULL,1,Mindanao,2008,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1185,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,2009,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1186,1-112,Philippines,Government of Philippines,NULL,ASG,1119,NULL,1,Mindanao,2010,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1187,1-112,Philippines,Government of Philippines,NULL,"ASG, MILF",NULL,NULL,1,Mindanao,2011,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1188,1-112,Philippines,Government of Philippines,NULL,"ASG, BIFM",NULL,NULL,1,Mindanao,2012,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1189,1-112,Philippines,Government of Philippines,NULL,"ASG, BIFM, MNLF - NM",NULL,NULL,1,Mindanao,2013,1,1,3,08/20/70,1,02/09/93,1,0,NULL,NULL,840,NULL,NULL,NULL,840,3,04/01/14,Philippines,11.112666,122.5094757
1190,1-113,Sudan,Government of Sudan,NULL,Sudanese Communist Party,1310,NULL,2,NULL,1971,1,0,3,07/22/71,1,07/22/71,1,1,07/22/71,1,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1191,1-113,Sudan,Government of Sudan,NULL,Islamic Charter Front,1311,NULL,2,NULL,1976,1,0,3,07/22/71,1,07/02/76,1,1,07/02/76,1,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1192,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1983,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1193,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1984,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1194,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1985,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1195,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1986,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1196,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1987,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1197,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1988,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1198,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1989,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1199,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1990,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1200,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1991,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1201,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1992,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1202,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1993,1,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1203,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1994,1,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1204,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,1995,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1205,1-113,Sudan,Government of Sudan,NULL,"NDA, SPLM/A",NULL,NULL,2,NULL,1996,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1206,1-113,Sudan,Government of Sudan,NULL,"NDA, SPLM/A",NULL,NULL,2,NULL,1997,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1207,1-113,Sudan,Government of Sudan,NULL,"NDA, SPLM/A",NULL,NULL,2,NULL,1998,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1208,1-113,Sudan,Government of Sudan,NULL,"NDA, SPLM/A",NULL,NULL,2,NULL,1999,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1209,1-113,Sudan,Government of Sudan,NULL,"NDA, SPLM/A",NULL,NULL,2,NULL,2000,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1210,1-113,Sudan,Government of Sudan,NULL,"NDA, SPLM/A",NULL,NULL,2,NULL,2001,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1211,1-113,Sudan,Government of Sudan,NULL,SPLM/A,1312,NULL,2,NULL,2002,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1212,1-113,Sudan,Government of Sudan,Government of Chad,"JEM, SLM/A, SPLM/A",NULL,NULL,2,NULL,2003,2,1,4,07/22/71,1,05/17/83,1,0,NULL,NULL,625,483,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1213,1-113,Sudan,Government of Sudan,NULL,"JEM, SLM/A, SPLM/A",NULL,NULL,2,NULL,2004,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1214,1-113,Sudan,Government of Sudan,NULL,SLM/A,1316,NULL,2,NULL,2005,1,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1215,1-113,Sudan,Government of Sudan,NULL,"NRF, SLM/A, SLM/A - MM",NULL,NULL,2,NULL,2006,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1216,1-113,Sudan,Government of Sudan,NULL,"JEM, SLM/A-Unity",NULL,NULL,2,NULL,2007,1,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1217,1-113,Sudan,Government of Sudan,NULL,"JEM, SLM/A, SLM/A-Unity",NULL,NULL,2,NULL,2008,1,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1218,1-113,Sudan,Government of Sudan,NULL,"JEM, SLM/A",NULL,NULL,2,NULL,2009,1,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1219,1-113,Sudan,Government of Sudan,NULL,"JEM, SLM/A, SSDM/A",NULL,NULL,2,NULL,2010,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1220,1-113,Sudan,Government of Sudan,NULL,"JEM, SLM/A, SPLM/A-North, SRF,",NULL,NULL,2,NULL,2011,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1221,1-113,Sudan,Government of Sudan,NULL,SRF,2047,NULL,2,NULL,2012,2,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1222,1-113,Sudan,Government of Sudan,NULL,SRF,2047,NULL,2,NULL,2013,1,1,3,07/22/71,1,05/17/83,1,0,NULL,NULL,625,NULL,NULL,NULL,625,4,04/01/14,Sudan,16.085785,30.0873909
1223,1-114,Madagascar (Malagasy),Government of Madagascar,NULL,Monima ,1320,NULL,2,NULL,1971,1,0,3,04/30/71,3,04/30/71,3,1,04/30/71,3,580,NULL,NULL,NULL,580,4,04/01/14,Madagascar (Malagasy),-19.272394,46.69843292
1224,1-115,Morocco,Government of Morocco,NULL,Military faction (forces of Mo,1321,NULL,2,NULL,1971,1,0,3,07/10/71,1,07/10/71,1,1,07/11/71,1,600,NULL,NULL,NULL,600,4,04/01/14,Morocco,29.140591,-8.95338821
